"Bat.species","Bat.family","Link","Continent","Country","Reference"
"Rhinolophus sinicus","Rhinolophidae","https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm","Asia","China","Lau 2021 Hong Kong Medical Journal https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus sinicus","Rhinolophidae","http://data.predict.global/","Asia","China","PREDICT database http://data.predict.global/"
"Rhinolophus sinicus","Rhinolophidae","http://data.predict.global/","Asia","China","PREDICT database http://data.predict.global/"
"Rhinolophus sinicus","Rhinolophidae","http://data.predict.global/","Asia","China","PREDICT database http://data.predict.global/"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Rhinolophus sinicus","Rhinolophidae","http://dx.doi.org/10.1007/s12250-015-3703-3","Asia","China","Wang 2016 Virologica Sinica http://dx.doi.org/10.1007/s12250-015-3703-3"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wang 2021 Viruses https://www.mdpi.com/1999-4915/13/10/1962"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1016/j.virol.2006.02.041","Asia","China","Woo 2006 Virology https://doi.org/10.1016/j.virol.2006.02.041"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1016/j.virol.2006.02.041","Asia","China","Woo 2006 Virology https://doi.org/10.1016/j.virol.2006.02.041"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1128/JVI.02182-06","Asia","China","Woo 2007 J Virol https://doi.org/10.1128/JVI.02182-06"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1128/JVI.02182-06","Asia","China","Woo 2007 J Virol https://doi.org/10.1128/JVI.02182-06"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1007/s12250-016-3727-3","Asia","China","Xu 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3727-3"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1007/s12250-016-3727-3","Asia","China","Xu 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3727-3"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1128/JVI.02582-15","Asia","China","Yang 2016 Journal of Virology https://doi.org/10.1128/JVI.02582-15"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1099/vir.0.016378-0","Asia","China","Yuan 2010 J Gen Virol https://doi.org/10.1099/vir.0.016378-0"
"Rhinolophus sinicus","Rhinolophidae","https://www.hkmj.org/abstracts/v18n1s2/25.htm","Asia","China","Yuen 2012 Hong Kong Medical Journal https://www.hkmj.org/abstracts/v18n1s2/25.htm"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1038/s41586-018-0010-9","Asia","China","Zhou 2018 Nature https://doi.org/10.1038/s41586-018-0010-9"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Rhinolophus sinicus","Rhinolophidae",NA,"Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus stheno","Rhinolophidae","https://doi.org/10.1101/2021.05.21.445091","Asia","China","Guo 2021 bioRxiv https://doi.org/10.1101/2021.05.21.445091"
"Rhinolophus stheno","Rhinolophidae","https://doi.org/10.1128/JVI.01048-15","Asia","China","Lau 2015 Journal of Virology https://doi.org/10.1128/JVI.01048-15"
"Rhinolophus stheno","Rhinolophidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Rhinolophus stheno","Rhinolophidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Rhinolophus thomasi","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus thomasi","Rhinolophidae","http://data.predict.global/","Asia","China","PREDICT database http://data.predict.global/"
"Rhinolophus trifoliatus","Rhinolophidae","http://data.predict.global/","Asia","Malaysia","PREDICT database http://data.predict.global/"
"Rhinolophus trifoliatus","Rhinolophidae","https://doi.org/10.1007/s10393-017-1245-x","Asia","Malaysia","Seltmann 2017 EcoHealth https://doi.org/10.1007/s10393-017-1245-x"
"Rhinonicteris aurantia","Rhinonycteridae","https://doi.org/10.1007/s10393-016-1116-x","Oceania","Australia","Smith 2016 EcoHealth https://doi.org/10.1007/s10393-016-1116-x"
"Triaenops afer","Rhinonycteridae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Triaenops afer","Rhinonycteridae","https://doi.org/10.1038/s41598-020-63799-7","Africa","Mozambique","Joffrin 2020 Sci Rep https://doi.org/10.1038/s41598-020-63799-7"
"Triaenops afer","Rhinonycteridae","https://doi.org/10.1371/journal.pone.0236971","Africa","Democratic Republic of the Congo, Republic of the Congo","Kumakamba 2021 PLoS ONE https://doi.org/10.1371/journal.pone.0236971"
"Triaenops afer","Rhinonycteridae","https://doi.org/10.1128/JVI.01953-16","Africa","Kenya","Tao 2017 J Virol https://doi.org/10.1128/JVI.01953-16"
"Triaenops menamena","Rhinonycteridae","https://doi.org/10.1038/s41598-020-63799-7","Africa","Madagascar","Joffrin 2020 Sci Rep https://doi.org/10.1038/s41598-020-63799-7"
"Triaenops persicus","Rhinonycteridae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Triaenops persicus","Rhinonycteridae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Triaenops persicus","Rhinonycteridae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Triaenops persicus","Rhinonycteridae","https://doi.org/10.1371/journal.pone.0236971","Africa","Democratic Republic of the Congo, Republic of the Congo","Kumakamba 2021 PLoS ONE https://doi.org/10.1371/journal.pone.0236971"
"Triaenops persicus","Rhinonycteridae","https://doi.org/10.1186/s42522-019-0008-8","Africa","Rwanda, Tanzania, Uganda","Montecino-Latorre 2020 One Health Outlook https://doi.org/10.1186/s42522-019-0008-8"
"Triaenops persicus","Rhinonycteridae","https://doi.org/10.1186/s42522-019-0008-8","Africa","Rwanda, Tanzania, Uganda","Montecino-Latorre 2020 One Health Outlook https://doi.org/10.1186/s42522-019-0008-8"
"Rhinopoma hardwickii","Rhinopomatidae","https://dx.doi.org/10.3201%2Feid1911.131172","Asia","Saudi Arabia","Memish 2013 EID https://dx.doi.org/10.3201%2Feid1911.131172"
"Rhinopoma hardwickii","Rhinopomatidae","http://data.predict.global/","Africa, Asia","Jordan, Ethiopia","PREDICT database http://data.predict.global/"
"Rhinopoma hardwickii","Rhinopomatidae","http://data.predict.global/","Africa, Asia","Jordan, Ethiopia","PREDICT database http://data.predict.global/"
"Bauerus dubiaquercus","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Chalinolobus gouldii","Vespertilionidae","https://doi.org/10.3390/v11121157","Oceania","Australia","Prada 2019 Viruses https://doi.org/10.3390/v11121157"
"Chalinolobus morio","Vespertilionidae","https://doi.org/10.3390/v11121157","Oceania","Australia","Prada 2019 Viruses https://doi.org/10.3390/v11121157"
"Corynorhinus townsendii","Vespertilionidae","https://doi.org/10.1128/JVI.01713-20","America","USA","Li 2021 Journal of Virology https://doi.org/10.1128/JVI.01713-20"
"Eptesicus fuscus","Vespertilionidae","https://doi.org/10.1099/vir.0.049759-0","America","Mexico","Anthony 2013 J Gen Virol https://doi.org/10.1099/vir.0.049759-0"
"Eptesicus fuscus","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1309.070491","America","USA","Dominguez 2007 EID https://dx.doi.org/10.3201%2Feid1309.070491"
"Eptesicus fuscus","Vespertilionidae","https://doi.org/10.1128/JVI.01255-10","America","USA","Donaldson 2010 Journal of Virology https://doi.org/10.1128/JVI.01255-10"
"Eptesicus fuscus","Vespertilionidae","https://doi.org/10.1111/tbed.13949","America","USA","Hall 2020 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.13949"
"Eptesicus fuscus","Vespertilionidae","https://doi.org/10.1371/journal.pone.0019156","America","USA","Osborne 2011 PLoS ONE https://doi.org/10.1371/journal.pone.0019156"
"Eptesicus isabellinus","Vespertilionidae","https://doi.org/10.1007/s00705-011-1057-1","Europe","Spain","Falcon 2011 Archives of Virology https://doi.org/10.1007/s00705-011-1057-1"
"Eptesicus nilssonii","Vespertilionidae","https://doi.org/10.1089/vbz.2018.2367","Europe","Finland","Kivisto 2019 VBZD https://doi.org/10.1089/vbz.2018.2367"
"Eptesicus serotinus","Vespertilionidae","https://doi.org/10.1016/j.virol.2018.01.014","Europe","France","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Eptesicus serotinus","Vespertilionidae","https://doi.org/10.1007/s11262-013-1008-x","Europe","Italy","De Benedictis 2013 Virus Genes https://doi.org/10.1007/s11262-013-1008-x"
"Eptesicus serotinus","Vespertilionidae","https://doi.org/10.1111/zph.12358","Asia","China","Han 2017 ZPH https://doi.org/10.1111/zph.12358"
"Eptesicus serotinus","Vespertilionidae","https://doi.org/10.3390/v10090486","Europe","Denmark","Lazov 2018 Viruses https://doi.org/10.3390/v10090486"
"Eptesicus serotinus","Vespertilionidae","https://doi.org/10.1007/s00248-017-1033-8","Asia","South Korea","Lee 2017 Microbial Ecology https://doi.org/10.1007/s00248-017-1033-8"
"Eptesicus serotinus","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Falsistrellus mackenziei","Vespertilionidae","https://doi.org/10.3390/v11121157","Oceania","Australia","Prada 2019 Viruses https://doi.org/10.3390/v11121157"
"Glauconycteris poensis","Vespertilionidae","http://data.predict.global/","Africa","Cameroon, Guinea, Ivory Coast, Sierra Leone","PREDICT database http://data.predict.global/"
"Glauconycteris variegata","Vespertilionidae","http://data.predict.global/","Africa","DR Congo, Guinea, South Sudan","PREDICT database http://data.predict.global/"
"Hypsugo alaschanicus","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Hypsugo alaschanicus","Vespertilionidae","https://doi.org/10.1111/tbed.13653","Asia","South Korea","Lo 2020 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.13653"
"Hypsugo pulveratus","Vespertilionidae","https://doi.org/10.1093/infdis/jiy018","Asia","China","Lau 2018 JID https://doi.org/10.1093/infdis/jiy018"
"Hypsugo pulveratus","Vespertilionidae","https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm","Asia","China","Lau 2021 Hong Kong Medical Journal https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm"
"Hypsugo savii","Vespertilionidae","https://doi.org/10.1007/s00705-011-1057-1","Europe","Spain","Falcon 2011 Archives of Virology https://doi.org/10.1007/s00705-011-1057-1"
"Hypsugo savii","Vespertilionidae","https://doi.org/10.3390/v5112679","Europe","Italy","Lelli 2013 Viruses https://doi.org/10.3390/v5112679"
"Hypsugo savii","Vespertilionidae","https://doi.org/10.1186/s12985-017-0907-1","Europe","Italy","Moreno 2017 Virology J https://doi.org/10.1186/s12985-017-0907-1"
"Ia io","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Ia io","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Ia io","Vespertilionidae","http://doi.org/10.1128/JVI.00116-18","Asia","China","Luo 2018 J Virol http://doi.org/10.1128/JVI.00116-18"
"Kerivoula hardwickii","Vespertilionidae","http://data.predict.global/","Asia","Malaysia","PREDICT database http://data.predict.global/"
"Kerivoula pellucida","Vespertilionidae","http://data.predict.global/","Asia","Malaysia","PREDICT database http://data.predict.global/"
"Kerivoula titania","Vespertilionidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Murina cyclotis","Vespertilionidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Murina leucogaster","Vespertilionidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Murina leucogaster","Vespertilionidae","https://doi.org/10.1007/s12250-016-3727-3","Asia","China","Xu 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3727-3"
"Murina recondita","Vespertilionidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Myotis adversus","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Myotis aurascens","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Myotis bechsteinii","Vespertilionidae","https://doi.org/10.1016/j.meegid.2015.11.010","Europe","Germany","Fischer 2016 IGE https://doi.org/10.1016/j.meegid.2015.11.010"
"Myotis bechsteinii","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1404.071439","Europe","Germany","Gloza-Rausch 2008 EID https://dx.doi.org/10.3201%2Feid1404.071439"
"Myotis blythii","Vespertilionidae","https://doi.org/10.1007/s11262-013-1008-x","Europe","Italy","De Benedictis 2013 Virus Genes https://doi.org/10.1007/s11262-013-1008-x"
"Myotis blythii","Vespertilionidae","https://doi.org/10.1007/s00705-011-1057-1","Europe","Spain","Falcon 2011 Archives of Virology https://doi.org/10.1007/s00705-011-1057-1"
"Myotis bombinus","Vespertilionidae","https://doi.org/10.1111/tbed.13653","Asia","South Korea","Lo 2020 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.13653"
"Myotis brandtii","Vespertilionidae","https://doi.org/10.1089/vbz.2018.2367","Europe","Finland","Kivisto 2019 VBZD https://doi.org/10.1089/vbz.2018.2367"
"Myotis californicus","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Myotis capaccinii","Vespertilionidae","https://doi.org/10.1016/j.virol.2018.01.014","Europe","Spain","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Myotis chinensis","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Myotis chinensis","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Myotis dasycneme","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1404.071439","Europe","Germany","Gloza-Rausch 2008 EID https://dx.doi.org/10.3201%2Feid1404.071439"
"Myotis dasycneme","Vespertilionidae","https://doi.org/10.3390/v10090486","Europe","Denmark","Lazov 2018 Viruses https://doi.org/10.3390/v10090486"
"Myotis dasycneme","Vespertilionidae","https://doi.org/10.3390/v13061073","Europe","Denmark","Lazov 2021 Viruses https://doi.org/10.3390/v13061073"
"Myotis dasycneme","Vespertilionidae","https://doi.org/10.1089/vbz.2009.0173","Europe","Netherlands","Reusken 2010 VBZD https://doi.org/10.1089/vbz.2009.0173"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1016/j.virol.2018.01.014","Europe","France","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1089/vbz.2011.0829","Europe","UK","August 2012 VBZD https://doi.org/10.1089/vbz.2011.0829"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1007/s00705-011-1057-1","Europe","Spain","Falcon 2011 Archives of Virology https://doi.org/10.1007/s00705-011-1057-1"
"Myotis daubentonii","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1404.071439","Europe","Germany","Gloza-Rausch 2008 EID https://dx.doi.org/10.3201%2Feid1404.071439"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1089/vbz.2014.1637","Europe","Hungary","Kemenesi 2014 VBZD https://doi.org/10.1089/vbz.2014.1637"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1089/vbz.2018.2367","Europe","Finland","Kivisto 2019 VBZD https://doi.org/10.1089/vbz.2018.2367"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1128/JVI.01048-15","Asia","China","Lau 2015 Journal of Virology https://doi.org/10.1128/JVI.01048-15"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.3390/v10090486","Europe","Denmark","Lazov 2018 Viruses https://doi.org/10.3390/v10090486"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.3390/v13061073","Europe","Denmark","Lazov 2021 Viruses https://doi.org/10.3390/v13061073"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1089/vbz.2009.0173","Europe","Netherlands","Reusken 2010 VBZD https://doi.org/10.1089/vbz.2009.0173"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Myotis daubentonii","Vespertilionidae","https://doi.org/10.1007/s12250-016-3727-3","Asia","China","Xu 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3727-3"
"Myotis davidii","Vespertilionidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Myotis emarginatus","Vespertilionidae","https://doi.org/10.3390/v9120364","Europe","France","Monchatre-Leroy 2017 Viruses https://doi.org/10.3390/v9120364"
"Myotis emarginatus","Vespertilionidae","http://doi.org/10.1128/AEM.01326-17","Europe","Luxembourg","Pauly 2017 AEM http://doi.org/10.1128/AEM.01326-17"
"Myotis evotis","Vespertilionidae","https://doi.org/10.1371/journal.pone.0019156","America","USA","Osborne 2011 PLoS ONE https://doi.org/10.1371/journal.pone.0019156"
"Myotis fimbriatus","Vespertilionidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Myotis fimbriatus","Vespertilionidae","https://doi.org/10.1111/zph.12358","Asia","China","Han 2017 ZPH https://doi.org/10.1111/zph.12358"
"Myotis fimbriatus","Vespertilionidae","http://data.predict.global/","Asia","China","PREDICT database http://data.predict.global/"
"Myotis flavus","Vespertilionidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Myotis horsfieldii","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Myotis horsfieldii","Vespertilionidae","https://doi.org/10.1016/j.meegid.2016.11.029","Asia","Laos, Cambodia","Lacroix 2017 IGE https://doi.org/10.1016/j.meegid.2016.11.029"
"Myotis horsfieldii","Vespertilionidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Myotis ikonnikovi","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Myotis laniger","Vespertilionidae","http://data.predict.global/","Asia","China","PREDICT database http://data.predict.global/"
"Myotis laniger","Vespertilionidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Myotis longipes","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Myotis longipes","Vespertilionidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Myotis lucifugus","Vespertilionidae","https://doi.org/10.1038/s41598-018-33975-x","America","Canada","Davy 2018 Sci Rep https://doi.org/10.1038/s41598-018-33975-x"
"Myotis lucifugus","Vespertilionidae","https://doi.org/10.1099/vir.0.010694-0","America","Canada","Misra 2009 J Gen Virol https://doi.org/10.1099/vir.0.010694-0"
"Myotis lucifugus","Vespertilionidae","https://doi.org/10.1371/journal.pone.0019156","America","USA","Osborne 2011 PLoS ONE https://doi.org/10.1371/journal.pone.0019156"
"Myotis lucifugus","Vespertilionidae","https://doi.org/10.1099/jgv.0.000898","America","Canada","Subudhi 2017 J Gen Virol https://doi.org/10.1099/jgv.0.000898"
"Myotis macrodactylus","Vespertilionidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Myotis macrodactylus","Vespertilionidae","https://doi.org/10.1111/tbed.13653","Asia","South Korea","Lo 2020 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.13653"
"Myotis macropus","Vespertilionidae","https://doi.org/10.1017/S0950268817000991","Oceania","Australia","Jeong 2017 Epidemiol Infect https://doi.org/10.1017/S0950268817000991"
"Myotis macropus","Vespertilionidae","https://doi.org/10.1007/s10393-016-1116-x","Oceania","Australia","Smith 2016 EcoHealth https://doi.org/10.1007/s10393-016-1116-x"
"Myotis muricola","Vespertilionidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Myotis myotis","Vespertilionidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Myotis myotis","Vespertilionidae","https://doi.org/10.1016/j.virol.2018.01.014","Europe","Spain","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Myotis myotis","Vespertilionidae","https://dx.doi.org/10.3201%2Feid1703.100526","Europe","Germany","Drexler 2011 EID https://dx.doi.org/10.3201%2Feid1703.100526"
"Myotis myotis","Vespertilionidae","https://doi.org/10.1007/s00705-011-1057-1","Europe","Spain","Falcon 2011 Archives of Virology https://doi.org/10.1007/s00705-011-1057-1"
"Myotis myotis","Vespertilionidae","https://doi.org/10.1371/journal.pone.0252534","Europe","Switzerland","Hardmeier 2021 PLOS ONE https://doi.org/10.1371/journal.pone.0252534"
"Myotis myotis","Vespertilionidae","https://doi.org/10.1089/vbz.2014.1637","Europe","Hungary","Kemenesi 2014 VBZD https://doi.org/10.1089/vbz.2014.1637"
"Myotis myotis","Vespertilionidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Myotis nattereri","Vespertilionidae","https://doi.org/10.1016/j.virol.2018.01.014","Europe","France","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Myotis nattereri","Vespertilionidae","https://doi.org/10.1089/vbz.2011.0829","Europe","UK","August 2012 VBZD https://doi.org/10.1089/vbz.2011.0829"
